distance_m,centroid_x_m,centroid_z_m,sigma_x_m,sigma_z_m,gaussian_equivalent_fwhm_x_m,gaussian_equivalent_fwhm_z_m,total_weight,effective_weighted_rays
0.5094772598656411,-3.714477278911463e-08,-1.248284589718312e-06,9.774350137218548e-05,9.957166167782761e-05,0.00023016835630273249,0.00023447334483598848,4056.763350927461,8074.606644367102
0.5120503773397099,9.49586223891981e-09,-1.2569369075317346e-06,9.840106221324855e-05,9.957163879038879e-05,0.0002317167937520952,0.00023447329094018876,4056.763350927461,8074.606644367102
0.5146234948137789,5.613649726695656e-08,-1.265589225345159e-06,9.93239559826246e-05,9.957161671989102e-05,0.00023389004249965608,0.00023447323896813818,4056.763350927461,8074.606644367102
0.5171966122878477,1.0277713229499009e-07,-1.2742415431585818e-06,0.00010050487362572336,9.957159546633478e-05,0.00023667089103715576,0.00023447318891983793,4056.763350927461,8074.606644367102
0.5197697297619166,1.4941776732302496e-07,-1.2828938609720046e-06,0.00010193484789878501,9.957157502972064e-05,0.0002400382231192399,0.00023447314079528932,4056.763350927461,8074.606644367102
0.5223428472359856,1.9605840235106016e-07,-1.2915461787854285e-06,0.00010360356660325844,9.957155541004907e-05,0.000243967755374052,0.00023447309459449341,4056.763350927461,8074.606644367102
0.5249159647100544,2.4269903737909433e-07,-1.3001984965988522e-06,0.00010549970148215923,9.957153660732055e-05,0.0002484328117949699,0.0002344730503174514,4056.763350927461,8074.606644367102
0.5274890821841234,2.8933967240713184e-07,-1.308850814412275e-06,0.00010761123182955937,9.957151862153558e-05,0.00025340508578271893,0.00023447300796416442,4056.763350927461,8074.606644367102
0.5300621996581922,3.3598030743516606e-07,-1.3175031322256987e-06,0.00010992574594728551,9.957150145269458e-05,0.00025885535002164757,0.0002344729675346335,4056.763350927461,8074.606644367102
0.5326353171322611,3.8262094246320113e-07,-1.3261554500391216e-06,0.00011243070857822022,9.957148510079795e-05,0.00026475408623702606,0.00023447292902885954,4056.763350927461,8074.606644367102
0.5352084346063299,4.2926157749123593e-07,-1.3348077678525444e-06,0.00011511368747406088,9.957146956584615e-05,0.00027107201872134665,0.00023447289244684364,4056.763350927461,8074.606644367102
0.5377815520803989,4.7590221251926963e-07,-1.3434600856659685e-06,0.00011796253667793182,9.957145484783947e-05,0.00027778054593189245,0.00023447285778858647,4056.763350927461,8074.606644367102
0.5403546695544678,5.225428475473044e-07,-1.3521124034793911e-06,0.00012096553756442603,9.957144094677837e-05,0.0002848520726146547,0.00023447282505408915,4056.763350927461,8074.606644367102
0.5429277870285367,5.691834825753397e-07,-1.360764721292816e-06,0.00012411150107927268,9.957142786266313e-05,0.0002922602505603516,0.00023447279424335232,4056.763350927461,8074.606644367102
0.5455009045026056,6.158241176033727e-07,-1.3694170391062377e-06,0.00012738983603565688,9.957141559549413e-05,0.0002999801394299708,0.00023447276535637688,4056.763350927461,8074.606644367102
0.5480740219766744,6.624647526314084e-07,-1.3780693569196611e-06,0.0001307905889327452,9.95714041452716e-05,0.0003079883005202314,0.00023447273839316332,4056.763350927461,8074.606644367102
0.5506471394507434,7.091053876594439e-07,-1.3867216747330853e-06,0.00013430446077736477,9.95713935119959e-05,0.0003162628363756115,0.00023447271335371255,4056.763350927461,8074.606644367102
0.5532202569248122,7.557460226874789e-07,-1.3953739925465079e-06,0.0001379228060154106,9.95713836956672e-05,0.00032478338827200405,0.00023447269023802497,4056.763350927461,8074.606644367102
0.5557933743988812,8.023866577155173e-07,-1.404026310359932e-06,0.00014163761808492844,9.957137469628581e-05,0.0003335311021968276,0.0002344726690461013,4056.763350927461,8074.606644367102
0.5583664918729501,8.490272927435483e-07,-1.4126786281733544e-06,0.00014544150541547968,9.957136651385194e-05,0.0003424885723318489,0.00023447264977794198,4056.763350927461,8074.606644367102
0.5609396093470189,8.956679277715848e-07,-1.4213309459867777e-06,0.0001493276610056272,9.957135914836579e-05,0.0003516397694136374,0.00023447263243354756,4056.763350927461,8074.606644367102
0.5635127268210878,9.423085627996186e-07,-1.429983263800201e-06,0.00015328982806580332,9.95713525998275e-05,0.00036096995982870143,0.00023447261701291832,4056.763350927461,8074.606644367102
0.5660858442951567,9.889491978276537e-07,-1.438635581613625e-06,0.00015732226364573198,9.957134686823733e-05,0.00037046561996261347,0.0002344726035160549,4056.763350927461,8074.606644367102
0.5686589617692256,1.035589832855689e-06,-1.4472878994270483e-06,0.00016141970168455998,9.957134195359527e-05,0.0003801143491897179,0.00023447259194295727,4056.763350927461,8074.606644367102
0.5712320792432946,1.082230467883726e-06,-1.4559402172404724e-06,0.00016557731652732226,9.957133785590158e-05,0.00038990478396097274,0.00023447258229362602,4056.763350927461,8074.606644367102
0.5738051967173634,1.1288711029117576e-06,-1.4645925350538953e-06,0.0001697906876362402,9.95713345751563e-05,0.000399826514705407,0.0002344725745680613,4056.763350927461,8074.606644367102
0.5763783141914323,1.1755117379397931e-06,-1.4732448528673185e-06,0.0001740557659795476,9.957133211135953e-05,0.00040987000668185467,0.00023447256876626325,4056.763350927461,8074.606644367102
0.5789514316655012,1.2221523729678283e-06,-1.4818971706807418e-06,0.0001783688423929707,9.95713304645113e-05,0.0004200265254759336,0.00023447256488823206,4056.763350927461,8074.606644367102
0.5815245491395701,1.2687930079958634e-06,-1.4905494884941653e-06,0.00018272651806902927,9.957132963461167e-05,0.0004302880675076601,0.00023447256293396775,4056.763350927461,8074.606644367102
0.584097666613639,1.3154336430238983e-06,-1.4992018063075883e-06,0.00018712567722735363,9.957132962166068e-05,0.00044064729567496375,0.0002344725629034705,4056.763350927461,8074.606644367102
0.5866707840877079,1.3620742780519324e-06,-1.507854124121011e-06,0.0001915634619469529,9.957133042565831e-05,0.00045109748008820814,0.00023447256479674025,4056.763350927461,8074.606644367102
0.5892439015617768,1.4087149130799683e-06,-1.5165064419344357e-06,0.00019603724909197522,9.957133204660454e-05,0.0004616324437345085,0.00023447256861377691,4056.763350927461,8074.606644367102
0.5918170190358456,1.4553555481079996e-06,-1.5251587597478577e-06,0.00020054462923034901,9.957133448449934e-05,0.0004722465128349255,0.00023447257435458047,4056.763350927461,8074.606644367102
0.5943901365099146,1.50199618313604e-06,-1.5338110775612818e-06,0.00020508338742538076,9.957133773934262e-05,0.00048293447161213473,0.00023447258201915065,4056.763350927461,8074.606644367102
0.5969632539839834,1.5486368181640718e-06,-1.5424633953747053e-06,0.00020965148577041114,9.957134181113435e-05,0.0004936915211626849,0.00023447259160748745,4056.763350927461,8074.606644367102
0.5995363714580524,1.5952774531921082e-06,-1.5511157131881281e-06,0.00021424704753334327,9.957134669987439e-05,0.0005045132421202153,0.00023447260311959048,4056.763350927461,8074.606644367102
0.6021094889321212,1.6419180882201412e-06,-1.559768031001551e-06,0.00021886834277919188,9.957135240556262e-05,0.0005153955607991458,0.0002344726165554595,4056.763350927461,8074.606644367102
0.6046826064061901,1.6885587232481763e-06,-1.5684203488149753e-06,0.0002235137753432808,9.957135892819892e-05,0.000526334718518902,0.0002344726319150942,4056.763350927461,8074.606644367102
0.6072557238802591,1.735199358276212e-06,-1.5770726666283986e-06,0.00022818187103414885,9.957136626778314e-05,0.0005373272438238807,0.00023447264919849423,4056.763350927461,8074.606644367102
0.6098288413543279,1.7818399933042487e-06,-1.5857249844418214e-06,0.00023287126695284836,9.957137442431505e-05,0.0005483699273323206,0.00023447266840565908,4056.763350927461,8074.606644367102
0.6124019588283969,1.8284806283322844e-06,-1.5943773022552455e-06,0.00023758070182349874,9.957138339779448e-05,0.0005594597989664958,0.0002344726895365883,4056.763350927461,8074.606644367102
0.6149750763024657,1.8751212633603168e-06,-1.6030296200686684e-06,0.00024230900723829713,9.957139318822123e-05,0.0005705941073362914,0.00023447271259128147,4056.763350927461,8074.606644367102
0.6175481937765346,1.9217618983883524e-06,-1.611681937882092e-06,0.0002470550997284079,9.957140379559502e-05,0.0005817703010675752,0.00023447273756973792,4056.763350927461,8074.606644367102
0.6201213112506034,1.968402533416386e-06,-1.6203342556955145e-06,0.0002518179735800437,9.95714152199156e-05,0.000592986011885361,0.000234472764471957,4056.763350927461,8074.606644367102
0.6226944287246724,2.015043168444419e-06,-1.6289865735089377e-06,0.00025659669432252476,9.957142746118273e-05,0.0006042390392793605,0.00023447279329793822,4056.763350927461,8074.606644367102
0.6252675461987413,2.0616838034724562e-06,-1.6376388913223616e-06,0.0002613903928220704,9.957144051939603e-05,0.0006155273365959253,0.00023447282404768065,4056.763350927461,8074.606644367102
0.6278406636728102,2.1083244385004895e-06,-1.6462912091357847e-06,0.0002661982599215237,9.957145439455527e-05,0.0006268489984155627,0.00023447285672118374,4056.763350927461,8074.606644367102
0.6304137811468791,2.154965073528528e-06,-1.654943526949208e-06,0.00027101954157211474,9.957146908666e-05,0.0006382022490891145,0.0002344728913184465,4056.763350927461,8074.606644367102
0.6329868986209479,2.201605708556558e-06,-1.6635958447626301e-06,0.0002758535344087745,9.957148459570993e-05,0.0006495854323184169,0.00023447292783946813,4056.763350927461,8074.606644367102
0.6355600160950169,2.2482463435845976e-06,-1.6722481625760549e-06,0.0002806995817253889,9.957150092170472e-05,0.000660997001678749,0.00023447296628424793,4056.763350927461,8074.606644367102
0.6381331335690857,2.294886978612633e-06,-1.680900480389478e-06,0.00028555706981082615,9.957151806464388e-05,0.0006724355119908356,0.00023447300665278468,4056.763350927461,8074.606644367102
0.6407062510431547,2.341527613640671e-06,-1.6895527982029014e-06,0.0002904254246105591,9.957153602452701e-05,0.0006838996114595694,0.0002344730489450775,4056.763350927461,8074.606644367102
0.6432793685172236,2.3881682486687015e-06,-1.6982051160163247e-06,0.0002953041086822929,9.957155480135369e-05,0.0006953880345050614,0.00023447309316112534,4056.763350927461,8074.606644367102
